Lemma	Word form	Template	POS	Features	Prefix	Suffix	Infix	Stem
عنایت		ur-decl-noun	NOUN	Case=Voc;Number=Plur				
سنجها	سنجها	ur-noun-ā-āẽ	NOUN	Case=Voc;Number=Sing		ا		سنجه
سنجها	سنجهائیں	ur-noun-ā-āẽ	NOUN	Case=Nom;Number=Plur		ائیں		سنجه
سنجها	سنجهاؤں	ur-noun-ā-āẽ	NOUN	Case=Acc;Number=Plur		اؤں		سنجه
سنجها	سنجهاؤ	ur-noun-ā-āẽ	NOUN	Case=Voc;Number=Plur		اؤ		سنجه
ہانکنا	ہانکنا	ur-conj	VERB	VerbForm=Inf;VerbForm=Short		نا		ہانک
ہانکنا	ہانکنے	ur-conj	VERB	VerbForm=Inf		نے		ہانک
دھارا	دھارا	ur-noun-ā-āẽ	NOUN	Case=Voc;Number=Sing		ا		دھار
دھارا	دھارائیں	ur-noun-ā-āẽ	NOUN	Case=Nom;Number=Plur		ائیں		دھار
دھارا	دھاراؤں	ur-noun-ā-āẽ	NOUN	Case=Acc;Number=Plur		اؤں		دھار
دھارا	دھاراؤ	ur-noun-ā-āẽ	NOUN	Case=Voc;Number=Plur		اؤ		دھار
پن ہارا	پن ہارا	ur-noun-ā-e	NOUN	Case=Nom;Number=Sing		ا		پن ہار
پن ہارا	پن ہارے	ur-noun-ā-e	NOUN	Case=Voc;Number=Sing		ے		پن ہار
